,product_name,price,weight,category
3102,Dessert Menu Raspberry Jam Sponge Puddings 2x110g,£1.99,2x110g,chilled-food
3103,Dessert Menu Clotted Cream Rice Pudding 500g,£2.19,500g,chilled-food
3104,Dessert Menu Bread & Butter Pudding 350g,£2.19,350g,chilled-food
3105,Dessert Menu Tiramisu Dessert 500g,£2.69,500g,chilled-food
3106,Dessert Menu Family Profiteroles Dessert 450g,£2.69,450g,chilled-food
3107,Specially Selected Fresh & Aromatic Spinach & Pine Nut Pasta 215g,£1.59,215g,chilled-food
3108,Everyday Essentials Chicken Tikka Breast Slices 240g,£1.99,240g,chilled-food
3109,Merevale British Free Range Eggs 6 Pack,£1.69,6 Pack,chilled-food
3110,Merevale Large Welsh Free Range Eggs 6 Pack,£1.69,6 Pack,chilled-food
3111,Merevale British Free Range Medium Eggs 318g/6 Pack,£1.39,318g,chilled-food
3112,Merevale Medium Welsh Free Range Eggs 6 Pack,£1.39,6 Pack,chilled-food
3113,Merevale Large Welsh Free Range Eggs 12 Pack,£2.79,12 Pack,chilled-food
3114,Dessert Menu Jam & Cream Doughnuts 136g/2 Pack,£0.75,136g,chilled-food
3115,Specially Selected Baking Camembert 250g,£2.59,250g,chilled-food
3116,Cowbelle Latte Macchiato 250ml,£0.59,250ml,chilled-food
3117,Cowbelle Light Latte Macchiato 250ml,£0.59,250ml,chilled-food
3118,Cowbelle Espresso Macchiato 250ml,£0.59,250ml,chilled-food
3119,Cowbelle Latte Cappuccino 250ml,£0.59,250ml,chilled-food
3120,Specially Selected West Country Salted Butter 250g,£2.19,250g,chilled-food
3121,Specially Selected Spicy & Aromatic Fruity Moroccan Inspired Couscous 210g,£1.59,210g,chilled-food
3122,The Deli German Smoked Brunswick Ham 100g,£1.19,100g,chilled-food
3123,Brooklea Greek Style Coconut Yogurt 450g,£1.25,450g,chilled-food
3124,Nature's Pick Leek & Potato Soup Mix 600g,£0.99,600g,chilled-food
3125,Nature's Pick Swede & Carrot 500g,£0.49,500g,chilled-food
3126,Nature's Pick Scottish Ready Baked Potatoes 500g/2 Pack,£1.59,500g,chilled-food
3127,Merevale Very Large Scottish Free Range Eggs 6 Pack,£1.85,6 Pack,chilled-food
3128,The Deli Smooth Brussels Pâté 175g,£0.69,175g,chilled-food
3129,The Deli Coarse Ardennes Pâté 175g,£0.69,175g,chilled-food
3130,The Deli Smooth Reduced Fat Brussels Pâté 175g,£0.69,175g,chilled-food
3131,Glen Lochy Scottish Mild Coloured Cheddar Slices 10 Pack,£2.19,10 Pack,chilled-food
3132,Glen Lochy Scottish Medium Coloured Cheddar Slices 10 Pack,£2.19,10 Pack,chilled-food
3133,Glen Lochy Lockerbie Mature Cheddar 200g,£1.39,200g,chilled-food
3134,Glen Lochy Lockerbie Extra Mature Cheddar 200g,£1.39,200g,chilled-food
3135,Glen Lochy Scottish Mature Coloured Cheddar Slices 10 Pack,£2.19,10 Pack,chilled-food
3136,Glen Lochy Scottish Grated Mild Coloured Cheddar 250g,£2.19,250g,chilled-food
3137,Glen Lochy Scottish Grated Medium Cheddar 250g,£2.19,250g,chilled-food
3138,Glen Lochy Scottish Grated Mature Cheddar 250g,£2.19,250g,chilled-food
3139,Glen Lochy Scottish Mild Coloured Cheddar 400g,£2.69,400g,chilled-food
3140,Glen Lochy Scottish Medium Coloured Cheddar 400g,£2.69,400g,chilled-food
3141,Glen Lochy Scottish Mature Coloured Cheddar 400g,£2.69,400g,chilled-food
3142,Glen Lochy Scottish Mature White Cheddar 400g,£2.69,400g,chilled-food
3143,Glen Lochy Scottish Extra Mature White Cheddar 400g,£2.69,400g,chilled-food
3144,Emporium Natural Cottage Cheese 300g,£1.15,300g,chilled-food
3145,Emporium Fat Free Cottage Cheese 300g,£1.15,300g,chilled-food
3146,Emporium Welsh Mild Cheddar Cheese 400g,£2.69,400g,chilled-food
3147,Emporium Welsh Medium Cheddar Cheese 400g,£2.69,400g,chilled-food
3148,Emporium Welsh Mature Cheddar Cheese 400g,£2.69,400g,chilled-food
3149,Emporium Welsh Extra Mature Cheddar Cheese 400g,£2.69,400g,chilled-food
3150,Glen Lochy Scottish Extra Mature Coloured Cheddar Slices 10 Pack,£2.19,10 pack,chilled-food
3151,Glen Lochy Scottish Extra Mature Grated Cheddar Cheese 250g,£2.19,250g,chilled-food
3152,Glen Lochy Scottish Extra Mature Coloured Cheddar 400g,£2.69,400g,chilled-food
3153,Crestwood Mini Pork & Pickle Pies 300g/6 Pack,£1.99,300g,chilled-food
3154,Glen Lochy Scottish Fat Free Cottage Cheese 300g,£1.15,300g,chilled-food
3155,McCallums Scottish Whole Milk 3.6% Fat 1 Pint/568ml,£0.85,1 Pint,chilled-food
3156,McCallums Scottish Semi-skimmed Milk 1.7% Fat 1 Pint/568ml,£0.85,1 Pint,chilled-food
3157,Brooklea Cholesterol Original Yogurt Drinks 8x100g,£2.75,8x100g,chilled-food
3158,Brooklea Cholesterol Strawberry Yogurt Drinks 8x100g,£2.75,8x100g,chilled-food
3159,Brooklea Cholesterol Blueberry Yogurt Drinks 8x100g,£2.75,8x100g,chilled-food
3160,Cowbelle British Salted Butter 250g,£1.99,250g,chilled-food
3161,Cowbelle Welsh Salted Butter 250g,£1.99,250g,chilled-food
3162,Cowbelle Welsh Unsalted Butter 250g,£1.99,250g,chilled-food
3163,Brooklea Strawberry Rice Pudding 180g,£0.45,180g,chilled-food
3164,Brooklea Rice Original 180g,£0.45,180g,chilled-food
3165,Brooklea Vanilla Custard Rice Pudding 180g,£0.45,180g,chilled-food
3166,Brooklea Little Snacks Chocolate Flavour 4x30g,£1.15,4x30g,chilled-food
3167,Brooklea Little Snacks Strawberry Flavour 4 Pack,£1.15,4 Pack,chilled-food
3168,Frasers Scotch Pies 4 Pack,£2.39,4 pack,chilled-food
3169,Brooklea Raspberry Thick & Creamy Yogurt 4x125g,£1.59,4x125g,chilled-food
3170,Cowbelle British Semi-skimmed Milk 1 Pint,£0.85,1 Pint,chilled-food
3171,Cowbelle British Semi-skimmed Milk 2 Pints,£1.20,2 Pints,chilled-food
3172,Cowbelle British Semi-skimmed Milk 4 Pints,£1.45,4 Pints,chilled-food
3173,Cowbelle British Semi-skimmed Milk 6 Pints,£2.15,6 Pints,chilled-food
3174,Cowbelle British Whole Milk 2 Pints,£1.20,2 Pints,chilled-food
3175,Cowbelle Llaeth Cymreig Hanner Sgim Welsh Semi-skimmed Milk 2 Pints,£1.20,2 Pints,chilled-food
3176,Cowbelle Welsh Semi-skimmed Milk Llaeth Cymreig Hanner Sgim 4 Pints,£1.45,4 Pints,chilled-food
3177,Cowbelle Welsh Skimmed Milk Llaeth Cymreig Sgim 2 Pints,£1.20,2 Pints,chilled-food
3178,Cowbelle Welsh Skimmed Milk Llaeth Cymreig Sgim 4 Pints,£1.45,4 Pints,chilled-food
3179,Cowbelle Welsh Whole Milk Llaeth Cymreig 2 Pints,£1.20,2 Pints,chilled-food
3180,Cowbelle Welsh Whole Milk Llaeth Cymreig Llawn 4 Pints,£1.45,4 Pints,chilled-food
3181,Cowbelle British Filtered Semi-skimmed Milk 2l,£1.65,2L,chilled-food
3182,Cowbelle British Semi-skimmed Long Life Milk 1l,£0.89,1L,chilled-food
3183,Frasers Steak Bakes 2x136g,£1.75,2x136g,chilled-food
3184,Frasers Chicken Curry Pies 282g/2 Pack,£1.49,282g,chilled-food
3185,Frasers Scotch Pies 2 Pack,£1.29,2 pack,chilled-food
3186,Frasers Steak & Gravy Pies 260g/2 Pack,£1.89,260g,chilled-food
3187,Everyday Essentials Scottish Mature Coloured Cheddar 900g,£4.88,900g,chilled-food
3188,Everyday Essentials Scottish Mild Coloured Cheddar 900g,£4.88,900g,chilled-food
3189,Specially Selected Scottish Vintage Cheddar 200g,£1.79,200g,chilled-food
3190,Specially Selected Lemon Curd Farmhouse Yoghurt 125g,£0.69,125g,chilled-food
3191,"Specially Selected Chicken, Leek & Ham Pie With Arran Mustard 250g",£2.59,250g,chilled-food
3192,Specially Selected Scotch Steak & Black Pudding Pie 250g,£2.59,250g,chilled-food
3193,Specially Selected Scotch Steak & Porter Ale Pie 250g,£2.59,250g,chilled-food
3194,Specially Selected Cherry Farmhouse Yogurt 125g,£0.69,125g,chilled-food
3195,Specially Selected Strawberry Farmhouse Yogurt 125g,£0.69,125g,chilled-food
3196,The Deli Spanish Tapas Selection 120g,£2.09,120g,chilled-food
3197,The Deli Spanish Chorizo Slices 120g,£0.99,120g,chilled-food
3198,Emporium Reduced Fat Soft Cheese 200g,£0.85,200g,chilled-food
3199,Emporium Reduced Fat Garlic & Herb Soft Cheese 200g,£0.85,200g,chilled-food
3200,Merevale British Free Range Medium Eggs 636g/12 Pack,£2.35,636g,chilled-food
3201,Merevale British Free Range Very Large Eggs 438g/6 Pack,£1.85,438g,chilled-food
3202,Brooklea Light Smooth Toffee Yogurt 160g,£0.45,160g,chilled-food
3203,Brooklea Light Vanilla Flavour Yogurt 175g,£0.45,175g,chilled-food
3204,Brooklea Light Banana & Custard Yogurt 175g,£0.45,175g,chilled-food
3205,Eat & Go Chicken & Sweetcorn Sandwich 194g,£1.85,194g,chilled-food
3206,Eat & Go Cheddar Cheese Ploughman's Sandwich 188g,£1.85,188g,chilled-food
3207,Inspired Cuisine Fusilli Pasta 500g,£1.69,500g,chilled-food
3208,Inspired Cuisine Tagliatelle Pasta 500g,£1.69,500g,chilled-food
3209,Inspired Cuisine Gnocchi 500g,£1.69,500g,chilled-food
3210,Brooklea Fat Free Immune Support Yogurt Drinks Original 12x100g,£2.79,12x100g,chilled-food
3211,Brooklea Fat Free Immune Support Yogurt Drinks Strawberry 12x100g,£2.79,12x100g,chilled-food
3212,Brooklea Fat Free Immune Support Yogurt Drinks Multifruit 12x100g,£2.79,12x100g,chilled-food
3213,The Deli Red Pepper Houmous 200g,£0.99,200g,chilled-food
3214,The Deli Produced In Germany Frikadellen 500g,£2.89,500g,chilled-food
3215,The Deli Produced In Germany Meatballs 500g,£2.89,500g,chilled-food
3216,Everyday Essentials Cheese & Tomato Pizza 300g,£0.99,300g,chilled-food
